daily_pnl,date,cum_daily_pnl,result
598.0284661,19-06-2017 05:30,3426.569466,58.8603846
595.3644919,20-06-2017 05:30,3423.905492,60.43048429
590.4249627,21-06-2017 05:30,3418.965963,60.40211905
576.3551957,22-06-2017 05:30,3404.896196,60.80757519
537.2754954,23-06-2017 05:30,3365.816495,61.42410211
493.407403,27-06-2017 05:30,3321.948403,61.27810453
511.7812661,28-06-2017 05:30,3340.322266,63.03424686
0,30-06-2017 05:30,3340.332,63.28452843
26.25633136,03-07-2017 05:30,3366.588331,63.78592583
48.12110318,04-07-2017 05:30,3388.453103,65.04734493
94.19014846,05-07-2017 05:30,3434.522148,64.95807784
130.827728,06-07-2017 05:30,3471.159728,65.4519668
125.2032546,07-07-2017 05:30,3465.535255,63.97029992
137.7286297,10-07-2017 05:30,3478.06063,65.17915989
122.5217463,11-07-2017 05:30,3462.853746,64.74033287
150.8013033,12-07-2017 05:30,3491.133303,65.44028699
143.0273071,13-07-2017 05:30,3483.359307,66.29374713
123.626369,14-07-2017 05:30,3463.958369,66.26287907
112.4097098,17-07-2017 05:30,3452.74171,67.19893213
90.85652771,18-07-2017 05:30,3431.188528,67.19726359
127.2899635,19-07-2017 05:30,3467.621963,67.09631669
141.344528,20-07-2017 05:30,3481.676528,68.14082509
144.0329546,21-07-2017 05:30,3484.364955,68.76736328
140.9027484,24-07-2017 05:30,3481.234748,68.21424102
140.3651043,25-07-2017 05:30,3480.697104,67.08213407
128.5215962,26-07-2017 05:30,3468.853596,67.96229091
104.8162152,27-07-2017 05:30,3445.148215,67.81212197
105.0910294,28-07-2017 05:30,3445.423029,66.4964752
99.3672864,31-07-2017 05:30,3439.699286,65.32015184
103.2647997,01-08-2017 05:30,3443.5968,63.8551704
133.1517836,02-08-2017 05:30,3473.483784,62.02894923
114.7339564,03-08-2017 05:30,3455.065956,63.41968047
130.989674,04-08-2017 05:30,3471.321674,65.14078338
153.0272881,07-08-2017 05:30,3493.359288,65.25507863
116.4834936,08-08-2017 05:30,3456.815494,64.14132566
82.45717776,09-08-2017 05:30,3422.789178,62.75560005
-36.7504188,10-08-2017 05:30,3303.581581,62.94247695
-39.14427543,11-08-2017 05:30,3301.187725,64.39327577
32.45916241,14-08-2017 05:30,3372.791162,64.46919451
76.51612126,16-08-2017 05:30,3416.848121,65.39940767
103.8510036,17-08-2017 05:30,3444.183004,63.45138281
89.67257014,18-08-2017 05:30,3430.00457,64.92554123
54.56160223,21-08-2017 05:30,3394.893602,65.4845034
36.30572713,22-08-2017 05:30,3376.637727,66.42723063
94.64528642,23-08-2017 05:30,3434.977286,65.40024194
113.0129148,24-08-2017 05:30,3453.344915,66.05681392
140.1321285,28-08-2017 05:30,3480.464129,65.45613816
132.998484,29-08-2017 05:30,3473.330484,65.68472865
172.9492051,30-08-2017 05:30,3513.281205,65.7664873
196.4786434,31-08-2017 05:30,3536.810643,66.95532474
232.2690877,01-09-2017 05:30,3572.601088,68.40695783
226.6818357,04-09-2017 05:30,3567.013836,68.17753306
249.0777224,05-09-2017 05:30,3589.409722,68.29933675
260.4472915,06-09-2017 05:30,3600.779291,68.27931423
285.2844704,07-09-2017 05:30,3625.61647,69.40891837
282.3551009,08-09-2017 05:30,3622.687101,69.31631419
318.7060226,11-09-2017 05:30,3659.038023,69.20952738
358.7619902,12-09-2017 05:30,3699.09399,68.88833271
368.6249262,13-09-2017 05:30,3708.956926,66.26037626
397.0088215,14-09-2017 05:30,3737.340822,64.72865307
399.8774938,15-09-2017 05:30,3740.209494,64.71029909
439.3180036,18-09-2017 05:30,3779.650004,62.44525091
465.1604805,19-09-2017 05:30,3805.49248,62.99920744
468.9520724,20-09-2017 05:30,3809.284072,63.32707629
470.0792178,21-09-2017 05:30,3810.411218,64.51007383
398.3860345,22-09-2017 05:30,3738.718034,65.43444709
326.5292232,25-09-2017 05:30,3666.861223,64.99728862
376.7367421,26-09-2017 05:30,3717.068742,66.51566345
