date,close,date_fm
10-Aug-21,16280.1,2021-08-10
11-Aug-21,16282.25,2021-08-11
12-Aug-21,16364.4,2021-08-12
13-Aug-21,16529.1,2021-08-13
16-Aug-21,16563.05,2021-08-16
17-Aug-21,16614.6,2021-08-17
18-Aug-21,16568.85,2021-08-18
20-Aug-21,16450.5,2021-08-20
23-Aug-21,16496.45,2021-08-23
24-Aug-21,16624.6,2021-08-24
25-Aug-21,16634.65,2021-08-25
26-Aug-21,16636.9,2021-08-26
27-Aug-21,16705.2,2021-08-27
30-Aug-21,16931.05,2021-08-30
31-Aug-21,17132.2,2021-08-31
01-Sep-21,17076.25,2021-09-01
02-Sep-21,17234.15,2021-09-02
03-Sep-21,17323.6,2021-09-03
06-Sep-21,17377.8,2021-09-06
07-Sep-21,17362.1,2021-09-07
08-Sep-21,17353.5,2021-09-08
09-Sep-21,17369.25,2021-09-09
13-Sep-21,17355.3,2021-09-13
14-Sep-21,17380.0,2021-09-14
15-Sep-21,17519.45,2021-09-15
16-Sep-21,17629.5,2021-09-16
17-Sep-21,17585.15,2021-09-17
20-Sep-21,17396.9,2021-09-20
21-Sep-21,17562.0,2021-09-21
22-Sep-21,17546.65,2021-09-22
23-Sep-21,17822.95,2021-09-23
24-Sep-21,17853.2,2021-09-24
27-Sep-21,17855.1,2021-09-27
28-Sep-21,17748.6,2021-09-28
29-Sep-21,17711.3,2021-09-29
30-Sep-21,17618.15,2021-09-30
01-Oct-21,17532.05,2021-10-01
04-Oct-21,17691.25,2021-10-04
05-Oct-21,17822.3,2021-10-05
06-Oct-21,17646.0,2021-10-06
07-Oct-21,17790.35,2021-10-07
08-Oct-21,17895.2,2021-10-08
11-Oct-21,17945.95,2021-10-11
12-Oct-21,17991.95,2021-10-12
13-Oct-21,18161.75,2021-10-13
14-Oct-21,18338.55,2021-10-14
18-Oct-21,18477.05,2021-10-18
19-Oct-21,18418.75,2021-10-19
20-Oct-21,18266.6,2021-10-20
21-Oct-21,18178.1,2021-10-21
22-Oct-21,18114.9,2021-10-22
25-Oct-21,18125.4,2021-10-25
26-Oct-21,18268.4,2021-10-26
27-Oct-21,18210.95,2021-10-27
28-Oct-21,17857.25,2021-10-28
29-Oct-21,17671.65,2021-10-29
01-Nov-21,17929.65,2021-11-01
02-Nov-21,17888.95,2021-11-02
03-Nov-21,17829.2,2021-11-03
04-Nov-21,17916.8,2021-11-04
08-Nov-21,18068.55,2021-11-08
09-Nov-21,18044.25,2021-11-09
10-Nov-21,18017.2,2021-11-10
11-Nov-21,17873.6,2021-11-11
12-Nov-21,18102.75,2021-11-12
15-Nov-21,18109.45,2021-11-15
16-Nov-21,17999.2,2021-11-16
17-Nov-21,17898.65,2021-11-17
18-Nov-21,17764.8,2021-11-18
22-Nov-21,17416.55,2021-11-22
23-Nov-21,17503.35,2021-11-23
24-Nov-21,17415.05,2021-11-24
25-Nov-21,17536.25,2021-11-25
26-Nov-21,17026.45,2021-11-26
29-Nov-21,17053.95,2021-11-29
30-Nov-21,16983.2,2021-11-30
01-Dec-21,17166.9,2021-12-01
02-Dec-21,17401.65,2021-12-02
03-Dec-21,17196.7,2021-12-03
06-Dec-21,16912.25,2021-12-06
07-Dec-21,17176.7,2021-12-07
08-Dec-21,17469.75,2021-12-08
09-Dec-21,17516.85,2021-12-09
10-Dec-21,17511.3,2021-12-10
13-Dec-21,17368.25,2021-12-13
14-Dec-21,17324.9,2021-12-14
15-Dec-21,17221.4,2021-12-15
16-Dec-21,17248.4,2021-12-16
17-Dec-21,16985.2,2021-12-17
20-Dec-21,16614.2,2021-12-20
21-Dec-21,16770.85,2021-12-21
22-Dec-21,16955.45,2021-12-22
23-Dec-21,17072.6,2021-12-23
24-Dec-21,17003.75,2021-12-24
27-Dec-21,17086.25,2021-12-27
28-Dec-21,17233.25,2021-12-28
29-Dec-21,17213.6,2021-12-29
30-Dec-21,17203.95,2021-12-30
31-Dec-21,17354.05,2021-12-31
03-Jan-22,17625.7,2022-01-03
04-Jan-22,17805.25,2022-01-04
05-Jan-22,17925.25,2022-01-05
06-Jan-22,17745.9,2022-01-06
07-Jan-22,17812.7,2022-01-07
10-Jan-22,18003.3,2022-01-10
11-Jan-22,18055.75,2022-01-11
12-Jan-22,18212.35,2022-01-12
13-Jan-22,18257.8,2022-01-13
14-Jan-22,18255.75,2022-01-14
17-Jan-22,18308.1,2022-01-17
18-Jan-22,18113.05,2022-01-18
19-Jan-22,17938.4,2022-01-19
20-Jan-22,17757.0,2022-01-20
21-Jan-22,17617.15,2022-01-21
24-Jan-22,17149.1,2022-01-24
25-Jan-22,17277.95,2022-01-25
27-Jan-22,17110.15,2022-01-27
28-Jan-22,17101.95,2022-01-28
31-Jan-22,17339.85,2022-01-31
01-Feb-22,17576.85,2022-02-01
02-Feb-22,17780.0,2022-02-02
03-Feb-22,17560.2,2022-02-03
04-Feb-22,17516.3,2022-02-04
07-Feb-22,17213.6,2022-02-07
08-Feb-22,17266.75,2022-02-08
09-Feb-22,17463.8,2022-02-09
10-Feb-22,17605.85,2022-02-10
11-Feb-22,17374.75,2022-02-11
14-Feb-22,16842.8,2022-02-14
15-Feb-22,17352.45,2022-02-15
16-Feb-22,17322.2,2022-02-16
17-Feb-22,17304.6,2022-02-17
18-Feb-22,17276.3,2022-02-18
21-Feb-22,17206.65,2022-02-21
22-Feb-22,17092.2,2022-02-22
23-Feb-22,17063.25,2022-02-23
24-Feb-22,16247.95,2022-02-24
25-Feb-22,16658.4,2022-02-25
28-Feb-22,16793.9,2022-02-28
02-Mar-22,16605.95,2022-03-02
03-Mar-22,16498.05,2022-03-03
04-Mar-22,16245.35,2022-03-04
07-Mar-22,15863.15,2022-03-07
08-Mar-22,16013.45,2022-03-08
09-Mar-22,16345.35,2022-03-09
10-Mar-22,16594.9,2022-03-10
11-Mar-22,16630.45,2022-03-11
14-Mar-22,16871.3,2022-03-14
15-Mar-22,16663.0,2022-03-15
16-Mar-22,16975.35,2022-03-16
17-Mar-22,17287.05,2022-03-17
21-Mar-22,17117.6,2022-03-21
22-Mar-22,17315.5,2022-03-22
23-Mar-22,17245.65,2022-03-23
24-Mar-22,17222.75,2022-03-24
25-Mar-22,17153.0,2022-03-25
28-Mar-22,17222.0,2022-03-28
29-Mar-22,17325.3,2022-03-29
30-Mar-22,17498.25,2022-03-30
31-Mar-22,17464.75,2022-03-31
01-Apr-22,17670.45,2022-04-01
04-Apr-22,18053.4,2022-04-04
05-Apr-22,17957.4,2022-04-05
06-Apr-22,17807.65,2022-04-06
07-Apr-22,17639.55,2022-04-07
08-Apr-22,17784.35,2022-04-08
11-Apr-22,17674.95,2022-04-11
12-Apr-22,17530.3,2022-04-12
13-Apr-22,17475.65,2022-04-13
18-Apr-22,17173.65,2022-04-18
19-Apr-22,16958.65,2022-04-19
20-Apr-22,17136.55,2022-04-20
21-Apr-22,17392.6,2022-04-21
22-Apr-22,17171.95,2022-04-22
25-Apr-22,16953.95,2022-04-25
26-Apr-22,17200.8,2022-04-26
27-Apr-22,17038.4,2022-04-27
28-Apr-22,17245.05,2022-04-28
29-Apr-22,17102.55,2022-04-29
02-May-22,17069.1,2022-05-02
04-May-22,16677.6,2022-05-04
05-May-22,16682.65,2022-05-05
06-May-22,16411.25,2022-05-06
09-May-22,16301.85,2022-05-09
10-May-22,16240.05,2022-05-10
11-May-22,16167.1,2022-05-11
12-May-22,15808.0,2022-05-12
13-May-22,15782.15,2022-05-13
16-May-22,15842.3,2022-05-16
17-May-22,16259.3,2022-05-17
18-May-22,16240.3,2022-05-18
19-May-22,15809.4,2022-05-19
20-May-22,16266.15,2022-05-20
23-May-22,16214.7,2022-05-23
24-May-22,16125.15,2022-05-24
25-May-22,16025.8,2022-05-25
26-May-22,16170.15,2022-05-26
27-May-22,16352.45,2022-05-27
30-May-22,16661.4,2022-05-30
31-May-22,16584.55,2022-05-31
01-Jun-22,16522.75,2022-06-01
02-Jun-22,16628.0,2022-06-02
03-Jun-22,16584.3,2022-06-03
06-Jun-22,16569.55,2022-06-06
07-Jun-22,16416.35,2022-06-07
08-Jun-22,16356.25,2022-06-08
09-Jun-22,16478.1,2022-06-09
10-Jun-22,16201.8,2022-06-10
13-Jun-22,15774.4,2022-06-13
14-Jun-22,15732.1,2022-06-14
15-Jun-22,15692.15,2022-06-15
16-Jun-22,15360.6,2022-06-16
17-Jun-22,15293.5,2022-06-17
20-Jun-22,15350.15,2022-06-20
21-Jun-22,15638.8,2022-06-21
22-Jun-22,15413.3,2022-06-22
23-Jun-22,15556.65,2022-06-23
24-Jun-22,15699.25,2022-06-24
27-Jun-22,15832.05,2022-06-27
28-Jun-22,15850.2,2022-06-28
29-Jun-22,15799.1,2022-06-29
30-Jun-22,15780.25,2022-06-30
01-Jul-22,15752.05,2022-07-01
04-Jul-22,15835.35,2022-07-04
05-Jul-22,15810.85,2022-07-05
06-Jul-22,15989.8,2022-07-06
07-Jul-22,16132.9,2022-07-07
08-Jul-22,16220.6,2022-07-08
11-Jul-22,16216.0,2022-07-11
12-Jul-22,16058.3,2022-07-12
13-Jul-22,15966.65,2022-07-13
14-Jul-22,15938.65,2022-07-14
15-Jul-22,16049.2,2022-07-15
18-Jul-22,16278.5,2022-07-18
19-Jul-22,16340.55,2022-07-19
20-Jul-22,16520.85,2022-07-20
21-Jul-22,16605.25,2022-07-21
22-Jul-22,16719.45,2022-07-22
25-Jul-22,16631.0,2022-07-25
26-Jul-22,16483.85,2022-07-26
27-Jul-22,16641.8,2022-07-27
28-Jul-22,16929.6,2022-07-28
29-Jul-22,17158.25,2022-07-29
01-Aug-22,17340.05,2022-08-01
02-Aug-22,17345.45,2022-08-02
03-Aug-22,17388.15,2022-08-03
04-Aug-22,17382.0,2022-08-04
05-Aug-22,17397.5,2022-08-05
08-Aug-22,17525.1,2022-08-08
10-Aug-22,17534.75,2022-08-10
11-Aug-22,17659.0,2022-08-11
12-Aug-22,17698.15,2022-08-12
16-Aug-22,17825.25,2022-08-16
17-Aug-22,17944.25,2022-08-17
18-Aug-22,17956.5,2022-08-18
19-Aug-22,17758.45,2022-08-19
22-Aug-22,17490.7,2022-08-22
23-Aug-22,17577.5,2022-08-23
24-Aug-22,17604.95,2022-08-24
25-Aug-22,17522.45,2022-08-25
26-Aug-22,17558.9,2022-08-26
29-Aug-22,17312.9,2022-08-29
30-Aug-22,17759.3,2022-08-30
01-Sep-22,17542.8,2022-09-01
02-Sep-22,17539.45,2022-09-02
05-Sep-22,17665.8,2022-09-05
06-Sep-22,17655.6,2022-09-06
07-Sep-22,17624.4,2022-09-07
08-Sep-22,17798.75,2022-09-08
09-Sep-22,17833.35,2022-09-09
12-Sep-22,17936.35,2022-09-12
13-Sep-22,18070.05,2022-09-13
14-Sep-22,18003.75,2022-09-14
15-Sep-22,17877.4,2022-09-15
16-Sep-22,17530.85,2022-09-16
19-Sep-22,17622.25,2022-09-19
20-Sep-22,17816.25,2022-09-20
21-Sep-22,17718.35,2022-09-21
22-Sep-22,17629.8,2022-09-22
23-Sep-22,17327.35,2022-09-23
26-Sep-22,17016.3,2022-09-26
27-Sep-22,17007.4,2022-09-27
28-Sep-22,16858.6,2022-09-28
29-Sep-22,16818.1,2022-09-29
30-Sep-22,17094.35,2022-09-30
03-Oct-22,16887.35,2022-10-03
04-Oct-22,17274.3,2022-10-04
06-Oct-22,17331.8,2022-10-06
07-Oct-22,17314.65,2022-10-07
10-Oct-22,17241.0,2022-10-10
11-Oct-22,16983.55,2022-10-11
12-Oct-22,17123.6,2022-10-12
13-Oct-22,17014.35,2022-10-13
14-Oct-22,17185.7,2022-10-14
17-Oct-22,17311.8,2022-10-17
18-Oct-22,17486.95,2022-10-18
19-Oct-22,17512.25,2022-10-19
20-Oct-22,17563.95,2022-10-20
21-Oct-22,17576.3,2022-10-21
24-Oct-22,17730.75,2022-10-24
25-Oct-22,17656.35,2022-10-25
27-Oct-22,17736.95,2022-10-27
28-Oct-22,17786.8,2022-10-28
31-Oct-22,18012.2,2022-10-31
01-Nov-22,18145.4,2022-11-01
02-Nov-22,18082.85,2022-11-02
03-Nov-22,18052.7,2022-11-03
04-Nov-22,18117.15,2022-11-04
07-Nov-22,18202.8,2022-11-07
09-Nov-22,18157.0,2022-11-09
10-Nov-22,18028.2,2022-11-10
11-Nov-22,18349.7,2022-11-11
15-Nov-22,18403.4,2022-11-15
16-Nov-22,18409.65,2022-11-16
17-Nov-22,18343.9,2022-11-17
18-Nov-22,18307.65,2022-11-18
21-Nov-22,18159.95,2022-11-21
22-Nov-22,18244.2,2022-11-22
23-Nov-22,18267.25,2022-11-23
24-Nov-22,18484.1,2022-11-24
25-Nov-22,18512.75,2022-11-25
28-Nov-22,18562.75,2022-11-28
29-Nov-22,18618.05,2022-11-29
30-Nov-22,18758.35,2022-11-30
01-Dec-22,18812.5,2022-12-01
02-Dec-22,18696.1,2022-12-02
05-Dec-22,18701.05,2022-12-05
06-Dec-22,18642.75,2022-12-06
07-Dec-22,18560.5,2022-12-07
08-Dec-22,18609.35,2022-12-08
09-Dec-22,18496.6,2022-12-09
12-Dec-22,18497.15,2022-12-12
13-Dec-22,18608.0,2022-12-13
14-Dec-22,18660.3,2022-12-14
15-Dec-22,18414.9,2022-12-15
16-Dec-22,18269.0,2022-12-16
19-Dec-22,18420.45,2022-12-19
20-Dec-22,18385.3,2022-12-20
21-Dec-22,18199.1,2022-12-21
22-Dec-22,18127.35,2022-12-22
23-Dec-22,17806.8,2022-12-23
26-Dec-22,18014.6,2022-12-26
27-Dec-22,18132.3,2022-12-27
28-Dec-22,18122.5,2022-12-28
29-Dec-22,18191.0,2022-12-29
30-Dec-22,18105.3,2022-12-30
